Order_ID,Order_Date,Customer_ID,Customer_Name,Product,Category,Region,City,Quantity,Sales,Profit
ORD00253,18-07-2025,CUST1655,Tanya Kim,Printer,Office Supplies,South,Bengaluru,6,54000,4195.8
ORD00254,14-06-2025,CUST1156,Barbara Dudley,Notebook,Office Supplies,East,Bengaluru,1,100,35.97
ORD00255,18-08-2024,CUST1354,Cynthia Moore,Keyboard,Electronics,East,Mumbai,6,7200,1815.61
ORD00256,18-07-2025,CUST1281,Kristen Davis,Chair,Furniture,South,Pune,4,28000,7567.24
ORD00257,17-08-2025,CUST1157,Susan Murray MD,Mouse,Electronics,South,Chennai,3,1500,348.18
ORD00258,18-10-2025,CUST1789,Kathleen Moran,Laptop,Electronics,East,Ahmedabad,1,50000,6738.6
ORD00259,04-10-2025,CUST1558,Denise Davenport,Notebook,Office Supplies,East,Pune,1,100,29.96
ORD00260,02-12-2025,CUST1415,Mrs. Kristen Reyes,Printer,Office Supplies,East,Hyderabad,4,36000,4258.13
ORD00261,01-03-2025,CUST1495,Katie Suarez,Mouse,Electronics,West,Ahmedabad,1,500,87.43
ORD00262,22-11-2024,CUST1751,Desiree Tyler,Desk,Furniture,East,Kolkata,3,45000,4792.77
ORD00263,18-04-2024,CUST1326,Timothy Romero,Keyboard,Electronics,South,Hyderabad,6,7200,1452.94
ORD00264,24-05-2024,CUST1099,Diane Evans,Mouse,Electronics,North,Pune,5,2500,533.37
ORD00265,12-06-2024,CUST1833,Yvonne Burns,Notebook,Office Supplies,East,Chennai,7,700,178.28
ORD00266,11-06-2025,CUST1478,Joshua Reed,Monitor,Electronics,West,Pune,3,36000,5394.38
ORD00267,06-02-2025,CUST1517,Kimberly Gibson,Printer,Office Supplies,West,Ahmedabad,1,9000,678.63
ORD00268,15-10-2024,CUST1506,Colin Terry,Monitor,Electronics,West,Pune,6,72000,7875.3
ORD00269,27-09-2024,CUST1744,Cynthia Rowe,Laptop,Electronics,East,Kolkata,2,100000,17254.02
ORD00270,06-08-2025,CUST1575,Patrick Thornton,Desk,Furniture,South,Chennai,1,15000,1692.63
ORD00271,06-04-2025,CUST1782,Jasmin Alvarado,Chair,Furniture,East,Mumbai,2,14000,3261.33
ORD00272,13-12-2024,CUST1571,Veronica Simpson,Keyboard,Electronics,East,Bengaluru,2,2400,449.44
ORD00273,16-02-2024,CUST1039,Jonathan Lawrence,Monitor,Electronics,South,Chennai,7,84000,12600.59
ORD00274,11-06-2025,CUST1143,Shelly Alexander,Printer,Office Supplies,East,Chennai,8,72000,5683.42
ORD00275,02-11-2024,CUST1607,Joyce Bowen,Keyboard,Electronics,East,Hyderabad,7,8400,2174.54
ORD00276,12-01-2025,CUST1339,Matthew Moore,Chair,Furniture,North,Kolkata,8,56000,16652.29
ORD00277,28-09-2024,CUST1990,Wayne Morgan,Chair,Furniture,South,Delhi,1,7000,1851.76
ORD00278,26-09-2025,CUST1793,Marie Christian,Printer,Office Supplies,West,Bengaluru,3,27000,2739.26
ORD00279,18-12-2025,CUST1112,Shannon James,Monitor,Electronics,South,Delhi,1,12000,1878.38
ORD00280,26-02-2025,CUST1707,Nathan Malone,Printer,Office Supplies,South,Kolkata,6,54000,5136.85
ORD00281,15-06-2025,CUST1212,Amanda Jones,Printer,Office Supplies,East,Hyderabad,1,9000,1011.12
ORD00282,15-04-2025,CUST1934,Tammie Bright,Notebook,Office Supplies,East,Chennai,6,600,229.32
ORD00283,09-09-2024,CUST1285,Jessica Garcia,Chair,Furniture,East,Ahmedabad,8,56000,11415.02
ORD00284,07-12-2025,CUST1721,Shelia Wallace,Chair,Furniture,West,Chennai,5,35000,9825.73
ORD00285,07-10-2024,CUST1294,Stephanie Williams,Printer,Office Supplies,North,Kolkata,6,54000,5595.98
ORD00286,29-05-2024,CUST1297,Elaine Brooks,Notebook,Office Supplies,North,Pune,6,600,229.1
ORD00287,02-11-2025,CUST1262,Joseph Knight,Mouse,Electronics,West,Ahmedabad,6,3000,827.91
ORD00288,13-12-2025,CUST1278,Carolyn Miller,Monitor,Electronics,South,Mumbai,5,60000,11338.33
ORD00289,27-06-2025,CUST1231,Lisa Allen,Monitor,Electronics,South,Delhi,4,48000,5259.31
ORD00290,28-04-2025,CUST1102,Briana Murray,Mouse,Electronics,South,Delhi,7,3500,691.6
ORD00291,02-05-2025,CUST1488,David Smith,Keyboard,Electronics,South,Pune,7,8400,1834.12
ORD00292,01-04-2024,CUST1667,Stephanie Byrd,Desk,Furniture,South,Delhi,5,75000,9787.85
ORD00293,29-06-2024,CUST1956,Jeremy Reed,Keyboard,Electronics,North,Kolkata,7,8400,2065.3
ORD00294,23-10-2024,CUST1897,Margaret Coleman,Printer,Office Supplies,North,Delhi,3,27000,3407.31
ORD00295,09-12-2024,CUST1291,Ryan Gonzalez,Chair,Furniture,West,Hyderabad,2,14000,4399.76
ORD00296,25-04-2024,CUST1338,John Young,Keyboard,Electronics,South,Hyderabad,8,9600,1658.31
ORD00297,11-12-2024,CUST1809,Laura Haney,Chair,Furniture,East,Ahmedabad,3,21000,3719.37
ORD00298,11-06-2025,CUST1335,William Barrett,Keyboard,Electronics,North,Kolkata,7,8400,2009.61
ORD00299,03-05-2025,CUST1331,Keith Jennings,Mouse,Electronics,South,Delhi,3,1500,425.37
ORD00300,30-09-2024,CUST1976,Amber Obrien,Chair,Furniture,East,Pune,7,49000,10306.08
ORD00301,10-12-2025,CUST1241,Tanner Mitchell DDS,Laptop,Electronics,North,Mumbai,5,250000,49149.45
ORD00302,03-12-2025,CUST1514,Heather Fields,Printer,Office Supplies,East,Mumbai,5,45000,3581.24
ORD00303,12-08-2024,CUST1980,Megan Le,Chair,Furniture,South,Hyderabad,6,42000,11222.14
ORD00304,12-09-2025,CUST1382,Sara Fuller,Keyboard,Electronics,West,Hyderabad,8,9600,2205.39
ORD00305,02-09-2025,CUST1894,Maria Parker,Monitor,Electronics,North,Hyderabad,4,48000,7979.08
ORD00306,24-04-2024,CUST1063,Kevin Oconnor,Desk,Furniture,South,Bengaluru,2,30000,4501.25
ORD00307,28-03-2025,CUST1119,Edward Burgess,Keyboard,Electronics,South,Hyderabad,6,7200,1746.28
ORD00308,09-04-2025,CUST1135,Carlos Ryan,Mouse,Electronics,West,Hyderabad,8,4000,1042.99
ORD00309,11-11-2024,CUST1740,Kiara Mcintyre,Laptop,Electronics,North,Kolkata,8,400000,79463.57
ORD00310,15-08-2025,CUST1074,Dawn Summers,Chair,Furniture,North,Kolkata,1,7000,2008.09
ORD00311,02-03-2024,CUST1957,Dr. Paul Morgan,Desk,Furniture,North,Hyderabad,2,30000,3688.91
ORD00312,18-05-2024,CUST1784,Victor Taylor,Laptop,Electronics,West,Chennai,5,250000,42539.41
ORD00313,21-01-2025,CUST1384,Shannon Ramsey,Notebook,Office Supplies,North,Bengaluru,8,800,293.23
ORD00314,04-07-2025,CUST1402,Tracy Ballard,Desk,Furniture,South,Ahmedabad,2,30000,2905.5
ORD00315,19-04-2025,CUST1689,Richard Smith,Laptop,Electronics,West,Kolkata,1,50000,11583.85
ORD00316,07-06-2024,CUST1282,Jordan Chambers,Monitor,Electronics,South,Mumbai,4,48000,7029.9
ORD00317,17-01-2024,CUST1246,Lauren Carson,Laptop,Electronics,South,Mumbai,7,350000,67344.1
ORD00318,19-11-2025,CUST1720,Ashley Hall,Mouse,Electronics,North,Ahmedabad,1,500,106.47
ORD00319,06-07-2025,CUST1222,Stephen Hoffman,Laptop,Electronics,North,Bengaluru,7,350000,60692.79
ORD00320,12-08-2025,CUST1326,Connie Brown,Chair,Furniture,East,Ahmedabad,4,28000,8326.3
ORD00321,17-06-2025,CUST1226,Susan Turner,Chair,Furniture,West,Pune,3,21000,6779.94
ORD00322,28-08-2025,CUST1900,Charles Shah,Chair,Furniture,South,Kolkata,1,7000,1809.55
ORD00323,20-10-2025,CUST1687,Johnathan Davis,Printer,Office Supplies,West,Chennai,1,9000,1155.04
ORD00324,20-01-2025,CUST1188,Brandy Chavez,Notebook,Office Supplies,West,Ahmedabad,7,700,165.8
ORD00325,27-05-2024,CUST1825,Natalie Bautista,Monitor,Electronics,West,Delhi,5,60000,10930.72
ORD00326,17-05-2024,CUST1397,Patrick Moore,Notebook,Office Supplies,South,Pune,7,700,217.22
ORD00327,05-04-2025,CUST1867,Brett Burns,Monitor,Electronics,East,Mumbai,6,72000,11750.65
ORD00328,20-11-2025,CUST1619,Trevor Johnson,Monitor,Electronics,North,Mumbai,1,12000,1549.94
ORD00329,06-12-2024,CUST1310,Jeremy Sampson,Monitor,Electronics,North,Ahmedabad,4,48000,7110.98
ORD00330,05-05-2025,CUST1936,Ariana Jennings,Monitor,Electronics,South,Ahmedabad,2,24000,4133.26
ORD00331,16-10-2024,CUST1389,Vanessa Howard,Notebook,Office Supplies,West,Chennai,4,400,123.75
ORD00332,24-05-2025,CUST1477,Colton Martinez,Chair,Furniture,North,Hyderabad,5,35000,8013.13
ORD00333,27-02-2025,CUST1046,Jordan Bates,Desk,Furniture,South,Bengaluru,4,60000,6641.45
ORD00334,21-08-2025,CUST1593,Linda Smith,Laptop,Electronics,West,Pune,5,250000,46439.41
ORD00335,23-01-2025,CUST1583,Dana Martinez,Keyboard,Electronics,South,Hyderabad,4,4800,862
ORD00336,15-05-2025,CUST1989,Andrea Hubbard,Desk,Furniture,West,Hyderabad,5,75000,10422.15
ORD00337,13-07-2025,CUST1500,Daniel Kane,Keyboard,Electronics,South,Delhi,6,7200,1154.25
ORD00338,15-11-2025,CUST1049,Charles Lester,Laptop,Electronics,North,Kolkata,2,100000,22808.03
ORD00339,03-06-2024,CUST1009,Scott Thomas,Keyboard,Electronics,South,Hyderabad,4,4800,711.15
ORD00340,13-11-2025,CUST1956,David Thompson,Desk,Furniture,West,Hyderabad,1,15000,1927.26
ORD00341,25-02-2025,CUST1012,Allison Smith,Laptop,Electronics,North,Pune,1,50000,9173.95
ORD00342,15-12-2025,CUST1690,Cynthia Morris,Chair,Furniture,West,Bengaluru,1,7000,1752.33
ORD00343,03-09-2024,CUST1196,Anthony Harmon,Mouse,Electronics,East,Chennai,2,1000,223.22
ORD00344,19-02-2025,CUST1470,Nichole Alvarez,Chair,Furniture,South,Ahmedabad,7,49000,9155.79
ORD00345,27-10-2025,CUST1777,Kayla Rodriguez,Chair,Furniture,North,Mumbai,2,14000,3822.85
ORD00346,02-05-2025,CUST1057,Theresa Williams,Notebook,Office Supplies,North,Bengaluru,7,700,194.52
ORD00347,22-10-2025,CUST1803,Sharon Boyd,Mouse,Electronics,East,Mumbai,8,4000,1062.33
ORD00348,09-12-2025,CUST1908,Victor Brown,Laptop,Electronics,West,Pune,4,200000,29766.61
ORD00349,14-10-2024,CUST1920,James Parks,Laptop,Electronics,North,Bengaluru,2,100000,19991.83
ORD00350,24-08-2025,CUST1147,Theodore Jones Jr.,Desk,Furniture,West,Mumbai,1,15000,2298.39
ORD00351,03-08-2025,CUST1854,Ana Hill,Chair,Furniture,West,Chennai,3,21000,5451.47
ORD00352,06-12-2025,CUST1741,Kimberly Nguyen,Notebook,Office Supplies,North,Chennai,3,300,105.69
ORD00353,18-03-2024,CUST1348,Kerry Chavez DDS,Laptop,Electronics,West,Chennai,2,100000,17320.55
ORD00354,06-04-2025,CUST1502,Michael Farrell,Laptop,Electronics,South,Chennai,5,250000,52655.8
ORD00355,22-08-2025,CUST1676,Patricia Le,Notebook,Office Supplies,West,Mumbai,7,700,170.4
ORD00356,25-03-2024,CUST1274,Jesse Perez,Chair,Furniture,South,Kolkata,4,28000,7895.06
ORD00357,19-04-2024,CUST1093,Jesse Perry,Keyboard,Electronics,North,Pune,7,8400,1495.21
ORD00358,14-04-2024,CUST1135,Jeffery Ortega,Printer,Office Supplies,North,Bengaluru,6,54000,6246.76
ORD00359,08-06-2025,CUST1417,Christian Leblanc,Notebook,Office Supplies,North,Delhi,8,800,248.21
ORD00360,03-09-2025,CUST1612,Ronald Davis,Mouse,Electronics,East,Kolkata,6,3000,681.47
ORD00361,27-03-2024,CUST1742,Parker Cain,Laptop,Electronics,South,Bengaluru,5,250000,42672.87
ORD00362,04-11-2024,CUST1274,Laurie Hoffman,Notebook,Office Supplies,West,Bengaluru,3,300,70.5
ORD00363,07-03-2025,CUST1306,Bryan Gomez,Mouse,Electronics,West,Mumbai,3,1500,317.07
ORD00364,02-10-2025,CUST1507,Nicole Parrish,Desk,Furniture,South,Hyderabad,5,75000,11398.8
ORD00365,09-02-2025,CUST1340,Tracy Burke,Mouse,Electronics,West,Chennai,3,1500,291.32
ORD00366,28-10-2025,CUST1997,Kenneth Lewis,Printer,Office Supplies,South,Pune,6,54000,5175.2
ORD00367,30-06-2024,CUST1987,Courtney Rodriguez,Desk,Furniture,West,Chennai,4,60000,7109.32
ORD00368,05-09-2024,CUST1333,Holly Farmer,Chair,Furniture,West,Pune,8,56000,17929.21
ORD00369,31-07-2025,CUST1204,Renee Bruce,Notebook,Office Supplies,South,Delhi,6,600,138.3
ORD00370,25-10-2024,CUST1851,Sabrina Austin,Printer,Office Supplies,North,Kolkata,4,36000,3467.06
ORD00371,04-09-2024,CUST1258,Allison Hickman,Printer,Office Supplies,South,Kolkata,3,27000,2916
ORD00372,04-09-2025,CUST1490,Debra White,Notebook,Office Supplies,West,Kolkata,2,200,58.17
ORD00373,03-07-2025,CUST1608,Ellen Morgan,Laptop,Electronics,North,Mumbai,6,300000,60532.95
ORD00374,19-09-2025,CUST1045,Sergio Knight,Monitor,Electronics,West,Chennai,6,72000,8637.87
ORD00375,21-09-2024,CUST1227,Charles Schultz,Notebook,Office Supplies,South,Hyderabad,2,200,42.38
ORD00376,26-11-2025,CUST1602,Paul Lewis,Desk,Furniture,South,Chennai,7,105000,12320.76
ORD00377,01-03-2025,CUST1942,Glen Wood,Laptop,Electronics,North,Mumbai,8,400000,54916.53
ORD00378,11-04-2025,CUST1803,Paula Bradley,Keyboard,Electronics,South,Hyderabad,6,7200,1277.47
ORD00379,14-12-2025,CUST1463,Anthony Moore,Desk,Furniture,East,Mumbai,8,120000,10923.46
ORD00380,27-04-2024,CUST1023,Megan Nelson,Chair,Furniture,East,Mumbai,1,7000,2075.7
ORD00381,19-07-2025,CUST1163,Karla Ramos,Keyboard,Electronics,East,Kolkata,4,4800,969.21
ORD00382,06-10-2025,CUST1188,Paul Wilson,Printer,Office Supplies,South,Kolkata,4,36000,4243.15
ORD00383,21-07-2024,CUST1460,Douglas Gregory,Notebook,Office Supplies,West,Kolkata,1,100,34.27
ORD00384,21-12-2025,CUST1828,Mr. Andrew Foster,Laptop,Electronics,North,Mumbai,4,200000,29644.94
ORD00385,13-04-2025,CUST1116,Aimee Turner,Keyboard,Electronics,East,Hyderabad,6,7200,1289.65
ORD00386,24-08-2025,CUST1116,Chad Scott,Desk,Furniture,East,Chennai,7,105000,13441.49
ORD00387,23-12-2025,CUST1819,Adam Burgess,Printer,Office Supplies,East,Mumbai,3,27000,3208.26
ORD00388,08-11-2024,CUST1119,James Padilla,Keyboard,Electronics,South,Chennai,6,7200,1109.83
ORD00389,21-05-2024,CUST1588,Sandra Drake,Keyboard,Electronics,West,Kolkata,7,8400,1597.59
ORD00390,11-12-2025,CUST1941,Scott Williams,Keyboard,Electronics,South,Bengaluru,8,9600,2076.1
ORD00391,18-11-2024,CUST1862,Thomas Atkins,Printer,Office Supplies,West,Delhi,5,45000,3528.8
ORD00392,18-07-2024,CUST1834,Laura Mckinney,Desk,Furniture,West,Hyderabad,1,15000,1783.38
ORD00393,30-03-2025,CUST1500,Brian Smith,Notebook,Office Supplies,South,Mumbai,8,800,227.85
ORD00394,08-10-2024,CUST1230,Robert Montgomery,Laptop,Electronics,East,Bengaluru,4,200000,31509.14
ORD00395,25-04-2024,CUST1586,Tamara Davis,Printer,Office Supplies,North,Pune,8,72000,7414.82
ORD00396,27-03-2025,CUST1559,Dana Chapman,Desk,Furniture,South,Kolkata,1,15000,2080.8
ORD00397,03-02-2024,CUST1460,Jennifer Collins,Mouse,Electronics,East,Chennai,4,2000,386.6
ORD00398,30-04-2024,CUST1794,Gary Jackson,Mouse,Electronics,South,Ahmedabad,8,4000,1072.87
ORD00399,22-05-2024,CUST1803,Ashley Hicks,Desk,Furniture,South,Ahmedabad,7,105000,10074.82
ORD00400,03-09-2025,CUST1551,Hannah Luna,Laptop,Electronics,South,Chennai,6,300000,55045.9
ORD00401,10-06-2025,CUST1921,Robin Young,Chair,Furniture,North,Bengaluru,5,35000,9131.86
ORD00402,02-11-2025,CUST1129,Craig Morrison,Notebook,Office Supplies,South,Ahmedabad,1,100,38.86
ORD00403,23-11-2025,CUST1402,Mary Thompson,Keyboard,Electronics,West,Bengaluru,6,7200,1723.81
ORD00404,18-03-2024,CUST1648,Kathleen Webster,Chair,Furniture,North,Kolkata,7,49000,11332.52
ORD00405,14-05-2025,CUST1335,Joann Glass,Chair,Furniture,North,Mumbai,6,42000,10214.58
ORD00406,01-07-2025,CUST1407,Madison Weber,Printer,Office Supplies,South,Kolkata,6,54000,6534.34
ORD00407,17-10-2024,CUST1345,Lori Hernandez,Monitor,Electronics,South,Hyderabad,8,96000,12400.16
ORD00408,03-10-2025,CUST1802,Jeremy Turner,Desk,Furniture,West,Delhi,1,15000,1309.62
ORD00409,01-01-2024,CUST1981,Anthony Romero,Mouse,Electronics,West,Ahmedabad,3,1500,318.37
ORD00410,07-10-2024,CUST1095,Jesse Brown,Keyboard,Electronics,East,Pune,5,6000,954.46
ORD00411,26-10-2025,CUST1169,Angela Lin,Mouse,Electronics,North,Kolkata,6,3000,725.15
ORD00412,03-04-2024,CUST1720,Lisa Hunter,Chair,Furniture,North,Delhi,4,28000,6702.77
ORD00413,30-08-2025,CUST1231,Julian Conner,Monitor,Electronics,West,Delhi,8,96000,10753.39
ORD00414,08-03-2025,CUST1710,Joanna Pacheco,Laptop,Electronics,South,Hyderabad,6,300000,64274.33
ORD00415,14-04-2024,CUST1105,Erica Alvarez,Mouse,Electronics,East,Chennai,4,2000,409.13
ORD00416,16-05-2024,CUST1656,Antonio Garcia,Chair,Furniture,South,Mumbai,3,21000,4880.57
ORD00417,06-08-2024,CUST1643,Gwendolyn Klein,Laptop,Electronics,South,Kolkata,3,150000,26029.61
ORD00418,12-04-2024,CUST1143,Carrie Wright,Printer,Office Supplies,North,Kolkata,4,36000,2707.25
ORD00419,23-05-2024,CUST1253,Jeffrey Mills,Desk,Furniture,East,Mumbai,7,105000,11197.65
ORD00420,08-12-2025,CUST1027,Jake Campbell,Monitor,Electronics,East,Ahmedabad,5,60000,10506.44
ORD00421,25-02-2024,CUST1802,George Harper,Monitor,Electronics,South,Hyderabad,7,84000,11054.3
ORD00422,15-10-2025,CUST1608,Maria Jones,Notebook,Office Supplies,North,Delhi,2,200,50.68
ORD00423,05-08-2025,CUST1430,Michael Mitchell,Desk,Furniture,East,Bengaluru,6,90000,8415.25
ORD00424,10-03-2024,CUST1014,Mary Escobar,Printer,Office Supplies,East,Ahmedabad,2,18000,1278.02
ORD00425,11-02-2025,CUST1518,Felicia Aguilar,Laptop,Electronics,East,Kolkata,1,50000,11422.87
ORD00426,03-07-2025,CUST1550,Gregory Ponce,Notebook,Office Supplies,South,Pune,7,700,157.39
ORD00427,27-07-2024,CUST1997,Jenna Larson,Mouse,Electronics,South,Chennai,5,2500,411.08
ORD00428,23-03-2025,CUST1747,Emily Bennett,Notebook,Office Supplies,South,Delhi,2,200,53.17
ORD00429,28-04-2024,CUST1464,Robin Santiago,Monitor,Electronics,North,Pune,2,24000,4517.2
ORD00430,20-05-2024,CUST1718,Nancy Jennings,Keyboard,Electronics,North,Bengaluru,2,2400,339.65
ORD00431,22-09-2024,CUST1170,Maria Henderson,Printer,Office Supplies,East,Bengaluru,6,54000,5474.54
ORD00432,31-01-2024,CUST1343,Jack White,Chair,Furniture,West,Pune,2,14000,4070
ORD00433,13-08-2025,CUST1642,Travis Tucker,Mouse,Electronics,North,Hyderabad,5,2500,620.07
ORD00434,03-08-2025,CUST1170,Chad Jones,Printer,Office Supplies,East,Bengaluru,6,54000,3959.62
ORD00435,21-11-2025,CUST1740,Ashley Wise,Chair,Furniture,North,Ahmedabad,2,14000,4327.96
ORD00436,13-01-2024,CUST1250,Sophia Johnson,Laptop,Electronics,North,Hyderabad,1,50000,10936.92
ORD00437,02-07-2024,CUST1953,Ralph Anderson,Desk,Furniture,North,Kolkata,7,105000,15776.91
ORD00438,23-11-2024,CUST1277,Christopher Guerra,Monitor,Electronics,North,Chennai,6,72000,9168.75
ORD00439,12-06-2025,CUST1047,Rhonda Martin,Mouse,Electronics,West,Mumbai,1,500,88.84
ORD00440,14-11-2024,CUST1335,Jason Rhodes,Printer,Office Supplies,North,Hyderabad,5,45000,5238.52
ORD00441,31-07-2025,CUST1803,Jeremy Mitchell,Laptop,Electronics,East,Ahmedabad,6,300000,44301.75
ORD00442,20-05-2025,CUST1791,Joann Ferguson,Printer,Office Supplies,South,Ahmedabad,6,54000,5697.08
ORD00443,25-01-2024,CUST1238,Robert Harrison,Keyboard,Electronics,East,Delhi,1,1200,302.27
ORD00444,20-01-2025,CUST1869,Holly Valentine,Desk,Furniture,East,Mumbai,1,15000,2079.64
ORD00445,02-03-2024,CUST1995,Mrs. Diane Reyes,Monitor,Electronics,South,Pune,4,48000,6853.6
ORD00446,16-06-2025,CUST1422,Tracy Montoya,Mouse,Electronics,East,Hyderabad,1,500,137.8
ORD00447,14-10-2025,CUST1839,Brenda Wright,Mouse,Electronics,West,Mumbai,2,1000,220.72
ORD00448,13-05-2024,CUST1242,Shelly Spencer,Laptop,Electronics,East,Pune,7,350000,69140.38
ORD00449,30-11-2024,CUST1325,Ryan Rosales,Desk,Furniture,West,Pune,7,105000,14117.49
ORD00450,19-05-2024,CUST1798,Phillip Nelson,Monitor,Electronics,North,Bengaluru,2,24000,4558.08
ORD00451,17-11-2024,CUST1416,Brittany Kim,Mouse,Electronics,North,Chennai,3,1500,320.01
ORD00452,28-09-2024,CUST1872,Courtney Hayes,Monitor,Electronics,North,Mumbai,8,96000,12743.78
ORD00453,14-12-2025,CUST1617,Alexander Brown,Keyboard,Electronics,North,Ahmedabad,5,6000,1435
ORD00454,11-09-2024,CUST1991,Cynthia Vang,Desk,Furniture,East,Kolkata,3,45000,4075.53
ORD00455,27-06-2024,CUST1031,Alfred Galvan,Laptop,Electronics,West,Hyderabad,5,250000,38524.5
ORD00456,23-05-2024,CUST1124,Marie Moody,Monitor,Electronics,North,Delhi,2,24000,3518.01
ORD00457,14-02-2025,CUST1381,Dustin Gallegos,Monitor,Electronics,North,Pune,3,36000,4421.95
ORD00458,21-07-2024,CUST1924,Brenda Thornton,Mouse,Electronics,West,Bengaluru,1,500,142.81
ORD00459,17-04-2025,CUST1051,Aaron Miller,Mouse,Electronics,South,Kolkata,6,3000,510.52
ORD00460,30-11-2025,CUST1436,Ruben Dunn,Notebook,Office Supplies,South,Chennai,8,800,172.25
ORD00461,01-04-2025,CUST1904,Kelsey Rodriguez,Monitor,Electronics,South,Delhi,3,36000,4670.94
ORD00462,17-07-2025,CUST1490,Eric Williams,Monitor,Electronics,North,Mumbai,5,60000,8994.01
ORD00463,23-07-2024,CUST1658,Riley Bryant,Chair,Furniture,South,Delhi,7,49000,9583.68
ORD00464,11-05-2025,CUST1352,Taylor Carlson,Notebook,Office Supplies,East,Kolkata,6,600,177.81
ORD00465,03-09-2025,CUST1224,Jose Allen,Chair,Furniture,North,Pune,3,21000,3757.1
ORD00466,21-08-2025,CUST1238,Jeffrey Mendez,Laptop,Electronics,South,Mumbai,8,400000,73271.48
ORD00467,27-02-2024,CUST1782,Jason Beck,Monitor,Electronics,South,Kolkata,4,48000,6191.4
ORD00468,29-08-2025,CUST1325,William Jones,Desk,Furniture,East,Delhi,3,45000,4350.57
ORD00469,11-07-2024,CUST1856,Katie Mcneil,Desk,Furniture,West,Pune,3,45000,5604.47
ORD00470,27-02-2024,CUST1238,Jeanette Harrison,Keyboard,Electronics,South,Delhi,8,9600,1387.73
ORD00471,20-09-2025,CUST1206,Veronica King,Printer,Office Supplies,South,Chennai,1,9000,809.14
ORD00472,31-05-2024,CUST1600,Richard Cooper,Keyboard,Electronics,South,Mumbai,6,7200,1059.46
ORD00473,09-11-2025,CUST1405,Lori Ingram,Desk,Furniture,North,Chennai,2,30000,3326.96
ORD00474,10-06-2024,CUST1749,Evelyn Williams,Chair,Furniture,West,Hyderabad,6,42000,8209.65
ORD00475,29-07-2025,CUST1710,Robin Thompson,Desk,Furniture,East,Ahmedabad,3,45000,6071.27
ORD00476,06-12-2025,CUST1301,Julie Dominguez,Keyboard,Electronics,South,Bengaluru,7,8400,1485.28
ORD00477,04-08-2025,CUST1033,Robin Brown,Laptop,Electronics,South,Chennai,7,350000,76258.61
ORD00478,24-05-2024,CUST1339,Judith Carter,Monitor,Electronics,North,Ahmedabad,2,24000,4543.25
ORD00479,31-03-2024,CUST1841,Curtis Williams,Desk,Furniture,East,Hyderabad,6,90000,8647.91
ORD00480,10-12-2025,CUST1069,Kaylee Hays,Laptop,Electronics,East,Pune,5,250000,37161.48
ORD00481,24-03-2025,CUST1750,Dawn Mullins,Mouse,Electronics,West,Bengaluru,1,500,80.18
ORD00482,25-12-2024,CUST1559,Howard Norman,Notebook,Office Supplies,West,Mumbai,8,800,294.97
ORD00483,16-03-2024,CUST1818,Evelyn Martinez,Printer,Office Supplies,North,Pune,4,36000,2871.34
ORD00484,17-04-2024,CUST1075,Steve Paul,Laptop,Electronics,East,Bengaluru,6,300000,46260.54
ORD00485,14-07-2025,CUST1964,Jasmine Beltran,Notebook,Office Supplies,North,Chennai,3,300,102.53
